ID,NightLord,Special,Name,Start_190,Treasure_800,Event_30*0,EventFlag,EvPat_30**,EvPatFlag,RotRew_500,Day1Loc,Day2Loc,Day1Boss,Day2Boss,extra1,extra2,ExtraLots
1029,2,4,[Gnoster] Great Hollow (DLC),13001,8007,540,7725,3600,8007,0,11002,12001,4790,5212,-1,-1,0:14 0:603 0:15001 0:15004 0:15100 0:15102 0:15105 3700:1100
1030,3,0,[Maris] Standard (DLC),708,8006,0,0,0,0,0,1007,1011,4950,4926,-1,-1,0:10 300:1102 310:1106 360:1304 4000:12002
1031,3,0,[Maris] Standard (DLC),703,8011,0,0,0,0,0,1006,1011,4790,4955,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 4000:12003
1032,3,0,[Maris] Standard (DLC),700,8011,3130,7705,3130,800,0,1010,1000,4961,4840,-1,-1,0:10 0:10001 300:1102 310:1105 350:1104 360:1303 4000:12002
1033,3,0,[Maris] Standard (DLC),700,8006,3110,7725,3110,801,0,1003,1008,4968,4979,-1,-1,0:10 0:10000 300:1101 310:1106 320:9000 360:1304 3700:1100 4000:12003
1034,3,0,[Maris] Standard (DLC),700,8006,3130,7705,3130,800,0,1000,1007,4929,4959,-1,-1,0:10 0:10001 300:1101 310:1105 320:9000 360:1304 4000:12003
1035,3,4,[Maris] Great Hollow (DLC),13002,8010,530,7720,3600,8010,0,11000,12001,4971,4840,-1,4974,0:14 0:15002 0:15005 0:15101 0:15103 0:15105 3700:1100
1036,3,4,[Maris] Great Hollow (DLC),13000,8004,0,0,3600,8004,0,11002,12001,4960,4957,-1,-1,0:14 0:15001 0:15003 0:15100 0:15103 0:15105
1037,3,4,[Maris] Great Hollow (DLC),13001,8002,550,7705,3600,8002,0,11001,12000,4929,4920,-1,-1,0:14 0:601 0:15001 0:15004 0:15101 0:15102 0:15104 3700:1100
1038,3,4,[Maris] Great Hollow (DLC),13001,8002,510,7705,3600,8002,0,11002,12001,4990,4955,-1,-1,0:14 0:10000 0:15002 0:15003 0:15100 0:15102 0:15104
1039,3,4,[Maris] Great Hollow (DLC),13000,8009,0,0,3600,8009,0,11001,12000,4910,5212,-1,-1,0:14 0:15001 0:15005 0:15100 0:15102 0:15104
1040,4,0,[Libra] Standard (DLC),708,8001,3120,7725,3120,801,0,1010,1006,4780,4880,-1,-1,0:10 0:600 300:1102 310:1105 360:1304 4000:12002
1041,4,0,[Libra] Standard (DLC),700,8002,0,0,0,0,0,1010,1006,4976,4966,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 4000:12002
1042,4,0,[Libra] Standard (DLC),701,8001,3130,7705,3130,800,0,1005,1002,4927,5213,-1,-1,0:10 0:10001 300:1102 310:1106 360:1304 4000:12003
1043,4,0,[Libra] Standard (DLC),701,8001,3130,7705,3130,800,0,1002,1007,4972,4830,-1,-1,0:10 0:10001 300:1102 310:1105 360:1304 4000:12002
1044,4,0,[Libra] Standard (DLC),704,8007,0,0,0,0,0,1011,1009,4953,4955,-1,-1,0:10 300:1102 310:1105 360:1304 4000:12002
1045,4,4,[Libra] Great Hollow (DLC),13002,8003,550,7725,3600,8003,0,11000,12001,4990,4850,-1,-1,0:14 0:601 0:15002 0:15004 0:15101 0:15102 0:15105
1046,4,4,[Libra] Great Hollow (DLC),13000,8009,530,7727,3600,8009,0,11002,12000,4928,4957,-1,-1,0:14 0:140 0:15002 0:15004 0:15100 0:15103 0:15104
1047,4,4,[Libra] Great Hollow (DLC),13001,1038400230,500,7727,3600,8003,0,11001,12001,4960,4840,-1,-1,0:14 0:140 0:15001 0:15003 0:15100 0:15103 0:15105
1048,4,4,[Libra] Great Hollow (DLC),13002,8001,0,0,3600,8001,0,11000,12000,5203,5213,-1,-1,0:14 0:15001 0:15005 0:15101 0:15102 0:15104
1049,4,4,[Libra] Great Hollow (DLC),13000,8002,0,0,3600,8002,0,11001,12000,4953,4974,-1,-1,0:14 0:15002 0:15003 0:15101 0:15103 0:15105
1050,5,0,[Fulghor] Standard (DLC),707,8005,3120,7725,3120,801,0,1005,1011,5201,4923,-1,-1,0:10 0:600 300:1101 310:1106 320:9000 360:1304 4000:12003
1051,5,0,[Fulghor] Standard (DLC),701,8010,0,0,0,0,0,1011,1007,4951,4955,-1,-1,0:10 300:1101 310:1105 320:9000 350:1104 360:1303 4000:12003
1052,5,0,[Fulghor] Standard (DLC),704,8004,0,0,0,0,0,1011,1007,4929,4921,-1,-1,0:10 300:1101 310:1106 320:9000 360:1304 4000:12002
1053,5,0,[Fulghor] Standard (DLC),707,8010,3130,7705,3130,800,0,1001,1003,5203,4880,-1,-1,0:10 0:10001 300:1102 310:1105 360:1304 3700:1100 4000:12002
1054,5,0,[Fulghor] Standard (DLC),706,8006,3130,7705,3130,800,0,1002,1009,4978,4850,-1,-1,0:10 0:10001 300:1101 310:1105 320:9000 360:1304 4000:12003
1055,5,4,[Fulghor] Great Hollow (DLC),13002,8006,560,7705,3600,8006,0,11000,12000,4990,4955,-1,-1,0:14 0:602 0:15001 0:15004 0:15101 0:15102 0:15105
1056,5,4,[Fulghor] Great Hollow (DLC),13001,8009,0,0,3600,8009,0,11002,12001,4910,4969,-1,-1,0:14 0:15001 0:15005 0:15101 0:15102 0:15104 3700:1100
1057,5,4,[Fulghor] Great Hollow (DLC),13000,8006,520,7725,3600,8006,0,11001,12000,4960,4923,-1,-1,0:14 0:600 0:15001 0:15003 0:15100 0:15102 0:15105
1058,5,4,[Fulghor] Great Hollow (DLC),13000,8003,0,0,3600,8003,0,11002,12001,4951,4926,-1,-1,0:14 0:15002 0:15005 0:15100 0:15103 0:15104
1059,5,4,[Fulghor] Great Hollow (DLC),13001,8004,505,7720,3600,8004,0,11001,12001,4780,5212,-1,4956,0:14 0:120 0:15002 0:15004 0:15100 0:15103 0:15104
1060,6,0,[Caligo] Standard (DLC),705,8009,3130,7705,3130,800,0,1003,1010,4800,4962,-1,-1,0:10 0:10001 300:1102 310:1105 360:1304 3700:1100 4000:12002
1061,6,0,[Caligo] Standard (DLC),707,8003,3120,7705,3120,800,0,1005,1002,4929,4923,-1,-1,0:10 0:600 300:1102 310:1105 360:1304 4000:12002
1062,6,0,[Caligo] Standard (DLC),703,8003,0,0,0,0,0,1002,1005,4978,4957,-1,-1,0:10 300:1101 310:1106 320:9000 360:1304 4000:12003
1063,6,0,[Caligo] Standard (DLC),708,8011,0,0,0,0,0,1003,1010,4968,4963,-1,-1,0:10 300:1102 310:1105 360:1304 4000:12002
1064,6,0,[Caligo] Standard (DLC),705,8009,3130,7705,3130,800,0,1011,1004,4958,4850,-1,-1,0:10 0:10001 300:1101 310:1105 320:9000 360:1304 4000:12002
1065,6,4,[Caligo] Great Hollow (DLC),13001,8001,530,7720,3600,8001,0,11002,12000,4910,5210,-1,4820,0:14 0:15002 0:15004 0:15101 0:15103 0:15104
1066,6,4,[Caligo] Great Hollow (DLC),13002,8006,560,7725,3600,8006,0,11000,12000,4780,4957,-1,-1,0:14 0:602 0:15002 0:15003 0:15101 0:15103 0:15105
1067,6,4,[Caligo] Great Hollow (DLC),13001,8006,540,7705,3600,8006,0,11002,12000,4951,4955,-1,-1,0:14 0:603 0:15001 0:15005 0:15101 0:15103 0:15105
1068,6,4,[Caligo] Great Hollow (DLC),13000,8003,0,0,3600,8003,0,11001,12001,4960,4820,-1,-1,0:14 0:15002 0:15005 0:15100 0:15102 0:15104
1069,6,4,[Caligo] Great Hollow (DLC),13000,8002,0,0,3600,8002,0,11001,12001,4800,4974,-1,-1,0:14 0:15001 0:15003 0:15100 0:15102 0:15105
1070,7,0,[Heolstor] Standard (DLC),706,8008,3120,7725,3120,801,0,1007,1000,4930,4955,-1,-1,0:10 0:600 300:1102 310:1105 360:1304 4000:12003
1071,7,0,[Heolstor] Standard (DLC),703,8008,0,0,0,0,0,1008,1001,4924,4860,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 4000:12002
1072,7,0,[Heolstor] Standard (DLC),705,8010,3110,7705,3110,800,0,1008,1002,4968,4974,-1,-1,0:10 0:10000 300:1102 310:1105 350:1104 360:1303 4000:12002
1073,7,0,[Heolstor] Standard (DLC),708,8008,0,0,0,0,0,1011,1005,4910,4956,-1,-1,0:10 300:1102 310:1105 360:1304 4000:12002
1074,7,0,[Heolstor] Standard (DLC),706,8007,3130,7705,3130,800,0,1004,1011,4976,4955,-1,-1,0:10 0:10001 300:1102 310:1105 350:1104 360:1303 4000:12003
1075,7,4,[Heolstor] Great Hollow (DLC),13001,8010,0,0,3600,8010,0,11001,12000,4927,4975,-1,-1,0:14 0:15002 0:15003 0:15100 0:15102 0:15104
1076,7,4,[Heolstor] Great Hollow (DLC),13002,8010,0,0,3600,8010,0,11001,12000,4976,4850,-1,-1,0:14 0:15001 0:15004 0:15100 0:15102 0:15104
1077,7,4,[Heolstor] Great Hollow (DLC),13000,8007,520,7725,3600,8007,0,11002,12000,4960,4918,-1,-1,0:14 0:600 0:15001 0:15005 0:15101 0:15102 0:15105
1078,7,4,[Heolstor] Great Hollow (DLC),13001,8003,530,7720,3600,8003,0,11001,12001,4951,4964,-1,4955,0:14 0:15001 0:15003 0:15100 0:15103 0:15105
1079,7,4,[Heolstor] Great Hollow (DLC),13002,8009,510,7725,3600,8009,0,11000,12001,4800,4830,-1,-1,0:14 0:10000 0:15002 0:15004 0:15101 0:15103 0:15104
1080,8,0,[Harmonia] Standard (DLC),707,8003,3080,7727,3500,1044360220,0,1005,1002,4968,4973,-1,-1,0:10 0:140 300:1101 310:1105 320:9000 350:1104 360:1303 4000:12002
1081,8,0,[Harmonia] Standard (DLC),700,8010,3120,7725,3120,801,0,1005,1008,4953,4969,-1,-1,0:10 0:600 300:1101 310:1105 320:9000 360:1304 4000:12003
1082,8,0,[Harmonia] Standard (DLC),706,8011,3120,7705,3120,800,0,1003,1008,4960,4920,-1,-1,0:10 0:600 300:1101 310:1105 320:9000 360:1304 4000:12002
1083,8,0,[Harmonia] Standard (DLC),707,8007,0,0,0,0,0,1011,1009,4990,4964,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 4000:12003
1084,8,0,[Harmonia] Standard (DLC),702,8000,0,0,0,0,0,1008,1003,4968,5210,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 4000:12002
1085,8,0,[Harmonia] Standard (DLC),702,8003,0,0,0,0,0,1003,1001,4929,4967,-1,-1,0:10 300:1102 310:1106 360:1304 4000:12003
1086,8,0,[Harmonia] Standard (DLC),705,8001,3120,7725,3120,801,0,1002,1006,4800,5213,-1,-1,0:10 0:600 300:1101 310:1105 320:9000 360:1304 4000:12002
1087,8,0,[Harmonia] Standard (DLC),705,8004,3000,7720,0,0,0,1011,1001,4890,4959,-1,4955,0:10 0:120 300:1101 310:1105 320:9000 350:1104 360:1303 4000:12002
1088,8,0,[Harmonia] Standard (DLC),700,8004,3120,7705,3120,800,0,1010,1002,5202,4967,-1,-1,0:10 0:600 300:1102 310:1106 360:1304 4000:12003
1089,8,0,[Harmonia] Standard (DLC),705,8004,3110,7705,3110,800,0,1002,1003,4780,4957,-1,-1,0:10 0:10000 300:1101 310:1105 320:9000 350:1104 360:1303 4000:12003
1090,8,0,[Harmonia] Standard (DLC),701,8008,0,0,0,0,0,1011,1003,4961,5212,-1,-1,0:10 300:1102 310:1105 360:1304 4000:12003
1091,8,0,[Harmonia] Standard (DLC),706,8010,0,0,0,0,0,1000,1002,4972,4974,-1,-1,0:10 300:1101 310:1105 320:9000 360:1304 4000:12003
1092,8,0,[Harmonia] Standard (DLC),702,8011,3120,7725,3120,801,0,1011,1005,4790,4966,-1,-1,0:10 0:600 300:1102 310:1106 360:1304 4000:12002
1093,8,0,[Harmonia] Standard (DLC),703,8008,3020,7702,0,0,0,1005,1002,4976,5211,-1,-1,0:10 0:210 300:1101 310:1105 320:9000 360:1304 4000:12003
1094,8,0,[Harmonia] Standard (DLC),702,8010,3110,7725,3110,801,0,1008,1009,4972,4975,-1,-1,0:10 0:10000 300:1102 310:1105 360:1304 3700:1100 4000:12003
1095,8,0,[Harmonia] Standard (DLC),705,8004,3110,7705,3110,800,0,1003,1011,4960,4954,-1,-1,0:10 0:10000 300:1102 310:1105 360:1304 4000:12002
1096,8,0,[Harmonia] Standard (DLC),705,8009,3010,7721,0,0,0,1007,1002,4971,4918,-1,-1,0:10 0:200 300:1102 310:1106 350:1104 360:1303 4000:12002
1097,8,0,[Harmonia] Standard (DLC),700,8002,0,0,0,0,0,1011,1000,4928,4923,-1,-1,0:10 300:1102 310:1105 360:1304 4000:12002
1098,8,0,[Harmonia] Standard (DLC),701,8008,3120,7705,3120,800,0,1002,1006,4978,4973,-1,-1,0:10 0:600 300:1102 310:1105 360:1304 4000:12003
1099,8,0,[Harmonia] Standard (DLC),706,8000,0,0,0,0,0,1010,1000,5203,4921,-1,-1,0:10 300:1102 310:1105 360:1304 3700:1100 4000:12003
1100,8,1,[Harmonia] Mountaintop (DLC),700,8004,3030,7724,3600,1151,0,1009,1023,5201,4962,-1,-1,0:11 0:180 300:1101 310:1105 320:9001 350:1104 360:1300 3700:1100 4000:12003
1101,8,1,[Harmonia] Mountaintop (DLC),704,8003,3120,7725,3120,801,0,1007,1023,4978,4959,-1,-1,0:11 0:600 300:1101 310:1105 320:9001 350:1104 360:1300 4000:12002
1102,8,1,[Harmonia] Mountaintop (DLC),701,8009,3000,7700,0,0,0,1003,1023,4961,4830,4790,-1,0:11 0:120 300:1102 310:1105 360:1301 4000:12003
1103,8,1,[Harmonia] Mountaintop (DLC),700,8009,0,0,0,0,0,1009,1023,4952,4966,-1,-1,0:11 300:1102 310:1105 360:1301 4000:12002
1104,8,1,[Harmonia] Mountaintop (DLC),705,8011,0,0,0,0,0,1010,1023,4927,4962,-1,-1,0:11 300:1101 310:1105 320:9001 360:1301 4000:12002
1105,8,2,[Harmonia] The Crater (DLC),705,8010,3120,7705,3120,800,0,1007,1024,5203,4974,-1,-1,0:12 0:600 300:1102 310:1106 360:1301 4000:12003
1106,8,2,[Harmonia] The Crater (DLC),708,8011,0,0,0,0,0,1003,1024,4924,4975,-1,-1,0:12 300:1102 310:1105 360:1301 4000:12002
1107,8,2,[Harmonia] The Crater (DLC),700,8011,3110,7705,3110,800,0,1009,1024,4910,4969,-1,-1,0:12 0:10000 300:1102 310:1105 360:1301 4000:12003
1108,8,2,[Harmonia] The Crater (DLC),701,8009,0,0,0,0,0,1005,1024,4952,4955,-1,-1,0:12 300:1101 310:1105 320:9001 350:1104 360:1300 3700:1100 4000:12002
1109,8,2,[Harmonia] The Crater (DLC),704,8010,3020,7702,0,0,0,1000,1024,4958,4964,-1,-1,0:12 0:210 300:1102 310:1105 360:1301 4000:12002
1110,8,3,[Harmonia] Rotted Woods (DLC),706,8002,3110,7725,3110,801,1047300590,1001,1022,4953,4963,-1,-1,0:13 0:10000 300:1102 310:1106 350:1104 360:1302 4000:12002
1111,8,3,[Harmonia] Rotted Woods (DLC),706,8004,3120,7705,3120,800,1047300590,1006,1022,4950,4956,-1,-1,0:13 0:600 300:1102 310:1105 360:1303 4000:12002
1112,8,3,[Harmonia] Rotted Woods (DLC),701,8002,0,0,0,0,1047300590,1002,1022,4950,4880,-1,-1,0:13 300:1102 310:1105 360:1303 4000:12002
1113,8,3,[Harmonia] Rotted Woods (DLC),700,8003,0,0,0,0,1047300590,1000,1022,4976,4979,-1,-1,0:13 300:1101 310:1105 320:9001 350:1104 360:1302 4000:12003
1114,8,3,[Harmonia] Rotted Woods (DLC),700,8008,3010,7721,0,0,1047300590,1002,1021,4930,4963,-1,-1,0:13 0:200 300:1101 310:1105 320:9001 360:1303 4000:12003
1115,8,4,[Harmonia] Great Hollow (DLC),13002,8000,0,0,3600,8000,0,11000,12000,4953,4840,-1,-1,0:14 0:15001 0:15004 0:15100 0:15103 0:15105
1116,8,4,[Harmonia] Great Hollow (DLC),13002,8004,520,7725,3600,8004,0,11000,12000,4800,4966,-1,-1,0:14 0:600 0:15001 0:15004 0:15101 0:15102 0:15104
1117,8,4,[Harmonia] Great Hollow (DLC),13000,1046400230,500,7727,3600,8002,0,11002,12000,4924,4955,-1,-1,0:14 0:140 0:15001 0:15004 0:15100 0:15103 0:15104
1118,8,4,[Harmonia] Great Hollow (DLC),13000,8000,505,7720,3600,8000,0,11002,12000,5203,5213,-1,4973,0:14 0:120 0:15001 0:15004 0:15101 0:15102 0:15105 3700:1100
1119,8,4,[Harmonia] Great Hollow (DLC),13002,8003,510,7725,3600,8003,0,11000,12000,4968,4963,-1,-1,0:14 0:10000 0:15001 0:15005 0:15101 0:15103 0:15105
1120,8,4,[Harmonia] Great Hollow (DLC),13002,8001,505,7700,3600,8001,0,11000,12000,4780,4964,4960,-1,0:14 0:120 0:15002 0:15003 0:15101 0:15103 0:15104 3700:1100
1121,8,4,[Harmonia] Great Hollow (DLC),13002,8010,0,0,3600,8010,0,11000,12000,4953,4920,-1,-1,0:14 0:15002 0:15003 0:15101 0:15102 0:15105
1122,8,4,[Harmonia] Great Hollow (DLC),13000,8004,0,0,3600,8004,0,11001,12000,4890,4957,-1,-1,0:14 0:15002 0:15003 0:15100 0:15102 0:15105
1123,8,4,[Harmonia] Great Hollow (DLC),13001,8009,0,0,3600,8009,0,11001,12001,5201,4962,-1,-1,0:14 0:15001 0:15005 0:15101 0:15102 0:15104
1124,8,4,[Harmonia] Great Hollow (DLC),13001,1038400230,500,7727,3600,8005,0,11001,12001,4961,5212,-1,-1,0:14 0:140 0:15001 0:15003 0:15101 0:15102 0:15104 3700:1100
1125,8,4,[Harmonia] Great Hollow (DLC),13000,8011,520,7725,3600,8011,0,11001,12001,4958,4967,-1,-1,0:14 0:600 0:15002 0:15003 0:15101 0:15102 0:15105 3700:1100
1126,8,4,[Harmonia] Great Hollow (DLC),13002,8002,510,7725,3600,8002,0,11000,12001,5202,4918,-1,-1,0:14 0:10000 0:15001 0:15004 0:15101 0:15103 0:15104
1127,8,4,[Harmonia] Great Hollow (DLC),13000,8010,0,0,3600,8010,0,11002,12001,4951,5210,-1,-1,0:14 0:15002 0:15003 0:15100 0:15102 0:15105
1128,8,4,[Harmonia] Great Hollow (DLC),13001,8008,0,0,3600,8008,0,11002,12001,4990,4954,-1,-1,0:14 0:15002 0:15004 0:15100 0:15103 0:15105
1129,8,4,[Harmonia] Great Hollow (DLC),13002,8011,520,7725,3600,8011,0,11001,12001,4960,4974,-1,-1,0:14 0:600 0:15002 0:15004 0:15100 0:15103 0:15104
1130,8,4,[Harmonia] Great Hollow (DLC),13001,8007,0,0,3600,8007,0,11001,12000,4976,4969,-1,-1,0:14 0:15002 0:15005 0:15100 0:15102 0:15105 3700:1100
1131,8,4,[Harmonia] Great Hollow (DLC),13001,8007,520,7725,3600,8007,0,11002,12001,4910,4830,-1,-1,0:14 0:600 0:15001 0:15005 0:15100 0:15103 0:15105
1132,8,4,[Harmonia] Great Hollow (DLC),13000,8006,520,7725,3600,8006,0,11001,12000,5202,5211,-1,-1,0:14 0:600 0:15002 0:15005 0:15100 0:15103 0:15104
1133,8,4,[Harmonia] Great Hollow (DLC),13002,8006,520,7725,3600,8006,0,11001,12001,4950,4956,-1,-1,0:14 0:600 0:15001 0:15005 0:15101 0:15103 0:15104
1134,8,4,[Harmonia] Great Hollow (DLC),13001,8008,510,7705,3600,8008,0,11002,12000,4952,4959,-1,-1,0:14 0:10000 0:15002 0:15004 0:15100 0:15102 0:15104
1135,8,5,[Harmonia] Shrouded City (DLC),704,8010,3120,7725,3120,801,0,1002,1025,4810,4926,-1,-1,0:15 0:600 300:1101 310:1105 320:9001 350:1104 360:1302 3700:1100 4000:12003
1136,8,5,[Harmonia] Shrouded City (DLC),702,8003,0,0,0,0,0,1001,1025,4958,4840,-1,-1,0:15 300:1102 310:1105 360:1303 4000:12002
1137,8,5,[Harmonia] Shrouded City (DLC),707,8004,0,0,0,0,0,1002,1025,4951,4820,-1,-1,0:15 300:1102 310:1105 360:1303 4000:12003
1138,8,5,[Harmonia] Shrouded City (DLC),708,8003,3110,7725,3110,801,0,1002,1025,4951,4957,-1,-1,0:15 0:10000 300:1102 310:1106 350:1104 360:1302 4000:12003
1139,8,5,[Harmonia] Shrouded City (DLC),708,8006,3090,7726,0,0,0,1001,1025,4971,4979,-1,-1,0:15 0:230 300:1102 310:1105 360:1303 4000:12003
1140,9,0,[Straghess] Standard (DLC),704,8008,3060,7705,3100,220,0,1010,1004,4978,4959,-1,-1,0:10 0:601 300:1102 310:1105 360:1304 4000:12002
1141,9,0,[Straghess] Standard (DLC),704,8010,0,0,0,0,0,1004,1011,4950,4840,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 4000:12003
1142,9,0,[Straghess] Standard (DLC),701,8010,3130,7705,3130,800,0,1008,1004,4790,4962,-1,-1,0:10 0:10001 300:1101 310:1105 320:9000 360:1304 4000:12002
1143,9,0,[Straghess] Standard (DLC),704,8004,0,0,0,0,0,1003,1002,4780,4954,-1,-1,0:10 300:1101 310:1105 320:9000 360:1304 4000:12003
1144,9,0,[Straghess] Standard (DLC),703,8008,0,0,0,0,0,1008,1005,4978,4979,-1,-1,0:10 300:1102 310:1105 360:1304 4000:12003
1145,9,0,[Straghess] Standard (DLC),708,8003,0,0,0,0,0,1011,1006,4971,4964,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 4000:12003
1146,9,0,[Straghess] Standard (DLC),707,8003,3110,7725,3110,801,0,1007,1011,4958,5211,-1,-1,0:10 0:10000 300:1102 310:1105 360:1304 4000:12002
1147,9,0,[Straghess] Standard (DLC),705,8008,3130,7705,3130,800,0,1002,1000,4990,4964,-1,-1,0:10 0:10001 300:1102 310:1106 360:1304 4000:12003
1148,9,0,[Straghess] Standard (DLC),708,8004,3070,7725,3100,220,0,1010,1000,4951,5210,-1,-1,0:10 0:602 300:1101 310:1105 320:9000 350:1104 360:1303 4000:12002
1149,9,0,[Straghess] Standard (DLC),708,8005,3110,7705,3110,800,0,1010,1002,4971,4966,-1,-1,0:10 0:10000 300:1102 310:1105 360:1304 4000:12002
1150,9,0,[Straghess] Standard (DLC),704,8006,0,0,0,0,0,1005,1008,4924,4962,-1,-1,0:10 300:1101 310:1105 320:9000 360:1304 4000:12002
1151,9,0,[Straghess] Standard (DLC),706,8005,3130,7705,3130,800,0,1009,1001,4800,4975,-1,-1,0:10 0:10001 300:1102 310:1105 360:1304 3700:1100 4000:12002
1152,9,0,[Straghess] Standard (DLC),701,8009,3040,7705,3100,220,0,1009,1006,4953,4956,-1,-1,0:10 0:604 300:1102 310:1105 360:1304 3700:1100 4000:12003
1153,9,0,[Straghess] Standard (DLC),702,8009,0,0,0,0,0,1007,1003,4927,4969,-1,-1,0:10 300:1101 310:1105 320:9000 360:1304 3700:1100 4000:12003
1154,9,0,[Straghess] Standard (DLC),704,8008,3050,7725,3100,220,0,1005,1011,4810,4973,-1,-1,0:10 0:603 300:1101 310:1105 320:9000 360:1304 3700:1100 4000:12002
1155,9,0,[Straghess] Standard (DLC),706,8009,3120,7725,3120,801,0,1011,1003,4929,4880,-1,-1,0:10 0:600 300:1101 310:1105 320:9000 360:1304 3700:1100 4000:12002
1156,9,0,[Straghess] Standard (DLC),703,8004,3130,7705,3130,800,0,1008,1004,4910,5212,-1,-1,0:10 0:10001 300:1102 310:1105 360:1304 3700:1100 4000:12002
1157,9,0,[Straghess] Standard (DLC),707,8011,0,0,0,0,0,1003,1002,4960,4967,-1,-1,0:10 300:1102 310:1105 350:1104 360:1303 3700:1100 4000:12003
1158,9,0,[Straghess] Standard (DLC),704,8001,3130,7705,3130,800,0,1000,1010,4951,4921,-1,-1,0:10 0:10001 300:1102 310:1105 350:1104 360:1303 4000:12002
1159,9,0,[Straghess] Standard (DLC),704,8010,3120,7705,3120,800,0,1010,1004,4961,4974,-1,-1,0:10 0:600 300:1102 310:1105 360:1304 4000:12003
1160,9,1,[Straghess] Mountaintop (DLC),701,8003,3070,7725,3100,220,0,1000,1023,4958,4967,-1,-1,0:11 0:602 300:1101 310:1105 320:9001 360:1301 4000:12003
1161,9,1,[Straghess] Mountaintop (DLC),701,8008,3040,7705,3100,220,0,1003,1023,4972,4973,-1,-1,0:11 0:604 300:1102 310:1106 360:1301 4000:12003
1162,9,1,[Straghess] Mountaintop (DLC),701,8007,3130,7705,3130,800,0,1009,1023,4968,4918,-1,-1,0:11 0:10001 300:1101 310:1105 320:9001 360:1301 4000:12002
1163,9,1,[Straghess] Mountaintop (DLC),704,8008,0,0,0,0,0,1010,1023,4952,4830,-1,-1,0:11 300:1102 310:1105 350:1104 360:1300 3700:1100 4000:12003
1164,9,1,[Straghess] Mountaintop (DLC),706,8000,0,0,0,0,0,1011,1023,5203,4974,-1,-1,0:11 300:1102 310:1106 360:1301 4000:12002
1165,9,2,[Straghess] The Crater (DLC),700,8005,3130,7705,3130,800,0,1005,1024,5202,4969,-1,-1,0:12 0:10001 300:1102 310:1105 360:1301 4000:12002
1166,9,2,[Straghess] The Crater (DLC),704,8011,3050,7705,3100,220,0,1005,1024,4972,4923,-1,-1,0:12 0:603 300:1101 310:1105 320:9001 360:1301 4000:12003
1167,9,2,[Straghess] The Crater (DLC),702,8010,3110,7725,3110,801,0,1001,1024,4968,4955,-1,-1,0:12 0:10000 300:1101 310:1105 320:9001 360:1301 4000:12003
1168,9,2,[Straghess] The Crater (DLC),701,8005,0,0,0,0,0,1010,1024,4928,5213,-1,-1,0:12 300:1101 310:1105 320:9001 350:1104 360:1300 4000:12003
1169,9,2,[Straghess] The Crater (DLC),705,8004,0,0,0,0,0,1009,1024,5201,4963,-1,-1,0:12 300:1102 310:1105 360:1301 3700:1100 4000:12003
1170,9,3,[Straghess] Rotted Woods (DLC),703,8005,3130,7705,3130,800,1057300590,1006,1022,4950,4820,-1,-1,0:13 0:10001 300:1102 310:1105 360:1303 4000:12002
1171,9,3,[Straghess] Rotted Woods (DLC),703,8006,3060,7725,3100,220,1046300590,1002,1022,4976,4966,-1,-1,0:13 0:601 300:1102 310:1105 360:1303 4000:12002
1172,9,3,[Straghess] Rotted Woods (DLC),708,8001,3110,7725,3110,801,1047300590,1008,1022,4930,4957,-1,-1,0:13 0:10000 300:1101 310:1105 320:9001 360:1303 4000:12002
1173,9,3,[Straghess] Rotted Woods (DLC),703,8008,0,0,0,0,1046300590,1011,1021,4952,4957,-1,-1,0:13 300:1101 310:1105 320:9001 360:1303 3700:1100 4000:12003
1174,9,3,[Straghess] Rotted Woods (DLC),708,8006,0,0,0,0,1047300590,1001,1022,4953,4975,-1,-1,0:13 300:1102 310:1105 360:1303 4000:12002
1175,9,4,[Straghess] Great Hollow (DLC),13002,8002,530,7727,3600,8002,0,11000,12000,4961,4926,-1,-1,0:14 0:140 0:15002 0:15003 0:15101 0:15102 0:15105 3700:1100
1176,9,4,[Straghess] Great Hollow (DLC),13001,8005,540,7725,3600,8005,0,11002,12001,4976,4956,-1,-1,0:14 0:603 0:15001 0:15004 0:15101 0:15102 0:15104
1177,9,4,[Straghess] Great Hollow (DLC),13002,8004,0,0,3600,8004,801,11000,12000,5202,4860,-1,-1,0:14 0:10001 0:15001 0:15005 0:15100 0:15103 0:15104
1178,9,4,[Straghess] Great Hollow (DLC),13002,8006,510,7725,3600,8006,0,11000,12000,4790,5211,-1,-1,0:14 0:10000 0:15001 0:15003 0:15100 0:15102 0:15105
1179,9,4,[Straghess] Great Hollow (DLC),13002,8008,520,7725,3600,8008,0,11000,12000,4953,4820,-1,-1,0:14 0:600 0:15002 0:15004 0:15101 0:15103 0:15104
1180,9,4,[Straghess] Great Hollow (DLC),13000,8008,560,7725,3600,8008,0,11001,12000,4971,4967,-1,-1,0:14 0:602 0:15002 0:15004 0:15100 0:15103 0:15104
